subsector,tech,year,production_mt,capacity_mt,new_build_mt,direct_co2_mt,indirect_co2_mt,cost_meur
cement,cement_clinkersub,2050,0.0,-0.0,0.0,0.0,0.0,0.0
cement,cement_ref,2025,151.3,178.0,0.0,94.92562,3.9338000000000006,21660.284922628387
cement,cement_ref,2030,117.56658901595368,133.5,0.0,73.76127794860933,2.116198602287166,20293.81598452388
cement,cement_ref,2035,70.8335009882818,89.0,0.0,44.440938520048,0.8500020118593816,14623.42800505625
cement,cement_ref,2040,23.68,44.5,0.0,14.856831999999999,0.17049599999999998,6115.351720657096
cement,cement_ref,2045,0.0,-0.0,0.0,0.0,0.0,0.0
cement,cement_ref,2050,0.0,-0.0,0.0,0.0,0.0,0.0
glass,glass_elec,2025,0.0,-0.0,0.0,0.0,0.0,0.0
glass,glass_elec,2030,7.0,7.0,7.0,1.1676,1.7325,1848.0503559360568
glass,glass_elec,2035,13.8,13.8,6.800000000000001,2.3018400000000003,2.2769999999999997,3680.421273131083
glass,glass_elec,2040,20.6,20.6,6.800000000000001,3.4360800000000005,2.0394,5584.972990326111
glass,glass_elec,2045,20.200000000000003,20.200000000000003,6.6000000000000005,3.3693600000000004,1.1110000000000002,5498.989312844051
glass,glass_elec,2050,20.000000000000004,20.000000000000004,6.6000000000000005,3.3360000000000007,0.33000000000000007,5466.78387410302
glass,glass_hybrid,2025,0.0,0.0,0.0,0.0,0.0,0.0
glass,glass_hybrid,2030,1.75,1.75,1.75,0.5565,0.23625000000000002,451.93968305174656
glass,glass_hybrid,2035,2.6999999999999993,2.6999999999999993,0.9499999999999993,0.8585999999999998,0.24299999999999994,728.0583681369803
glass,glass_hybrid,2040,9.5,9.5,6.800000000000001,3.021,0.5129999999999999,2705.8968508523385
glass,glass_hybrid,2045,12.799999999999997,12.799999999999997,5.049999999999997,4.070399999999999,0.3839999999999999,3762.5759674642027
glass,glass_hybrid,2050,12.999999999999996,12.999999999999996,1.1499999999999986,4.133999999999999,0.11699999999999998,3939.9262169558306
glass,glass_ng,2025,35.0,35.0,0.0,17.009999999999998,1.365,8366.237423744227
glass,glass_ng,2030,26.25,26.25,0.0,12.7575,0.70875,6802.30306780817
glass,glass_ng,2035,17.5,17.5,0.0,8.504999999999999,0.315,4897.118711872113
glass,glass_ng,2040,3.8999999999999986,8.75,0.0,1.8953999999999993,0.04211999999999998,1298.4223559360562
glass,glass_ng,2045,0.0,-0.0,0.0,0.0,0.0,0.0
glass,glass_ng,2050,0.0,-0.0,0.0,0.0,0.0,0.0
hvc,hvc_bio,2025,0.0,0.0,0.0,0.0,0.0,0.0
hvc,hvc_bio,2030,-0.0,-0.0,0.0,0.0,0.0,0.0
hvc,hvc_bio,2035,-0.0,-0.0,0.0,0.0,0.0,0.0
hvc,hvc_bio,2040,-0.0,-0.0,0.0,0.0,0.0,0.0
hvc,hvc_bio,2045,-0.0,-0.0,0.0,0.0,0.0,0.0
hvc,hvc_bio,2050,0.0,-0.0,0.0,0.0,0.0,0.0
hvc,hvc_ccs,2025,-0.0,0.0,0.0,0.0,0.0,0.0
hvc,hvc_ccs,2030,-0.0,0.0,0.0,0.0,0.0,0.0
hvc,hvc_ccs,2035,4.699999999999999,4.699999999999999,4.699999999999999,1.3637049999999997,0.3102,4276.808536852
hvc,hvc_ccs,2040,9.25,9.25,4.550000000000001,2.6838874999999995,0.3663,8518.49393423
hvc,hvc_ccs,2045,13.649999999999999,13.649999999999999,4.399999999999999,3.960547499999999,0.3003,12659.341192134
hvc,hvc_ccs,2050,13.649999999999999,13.649999999999999,0.0,3.960547499999999,0.09009,12748.148092133999
hvc,hvc_elec,2025,0.0,0.0,-0.0,0.0,0.0,0.0
hvc,hvc_elec,2030,6.1499999999999995,6.1499999999999995,6.1499999999999995,0.5479649999999999,3.04425,5733.979824354334
hvc,hvc_elec,2035,12.45,12.45,6.3,1.109295,4.108499999999999,11518.110565156334
hvc,hvc_elec,2040,18.9,18.9,6.45,1.6839899999999999,3.7421999999999995,17370.525872406
hvc,hvc_elec,2045,25.5,25.5,6.6,2.27205,2.805,23239.155796103336
hvc,hvc_elec,2050,31.35,31.35,5.850000000000001,2.793285,1.03455,28327.96793756234
hvc,hvc_ref,2025,40.0,40.0,0.0,29.8,3.12,35246.41929831111
hvc,hvc_ref,2030,34.85,34.85,4.850000000000001,25.963250000000002,1.8819000000000001,31713.86531365356
hvc,hvc_ref,2035,24.85,24.85,0.0,18.51325,0.8946,23355.532989075782
hvc,hvc_ref,2040,14.850000000000001,14.850000000000001,0.0,11.063250000000002,0.32076,14546.473164498
hvc,hvc_ref,2045,4.850000000000001,4.850000000000001,0.0,3.613250000000001,0.058200000000000016,4876.968339920224
hvc,hvc_ref,2050,0.0,4.850000000000001,0.0,0.0,0.0,419.09083992022255
paper,paper_bio,2025,11.1,11.1,11.1,0.18647999999999998,1.443,5074.461952698841
paper,paper_bio,2030,21.9,21.9,10.799999999999999,0.36791999999999997,1.9709999999999999,9939.28728505447
paper,paper_bio,2035,32.4,32.4,10.5,0.5443199999999999,1.944,14720.574997066888
paper,paper_bio,2040,42.599999999999994,42.599999999999994,10.2,0.7156799999999999,1.5335999999999996,19347.07688873609
paper,paper_bio,2045,42.599999999999994,42.599999999999994,0.0,0.7156799999999999,0.8519999999999999,19326.288088736088
paper,paper_bio,2050,41.099999999999994,41.099999999999994,9.6,0.6904799999999999,0.24659999999999996,18625.72818702003
paper,paper_elec,2025,-0.0,0.0,-0.0,0.0,0.0,0.0
paper,paper_elec,2030,10.799999999999999,10.799999999999999,10.799999999999999,0.6048,2.6729999999999996,5193.612207447604
paper,paper_elec,2035,21.299999999999997,21.299999999999997,10.5,1.1927999999999999,3.514499999999999,10174.797409132774
paper,paper_elec,2040,25.400000000000006,25.400000000000006,4.1000000000000085,1.4224000000000003,2.5146,12071.350487886037
paper,paper_elec,2045,23.400000000000006,25.400000000000006,0.0,1.3104000000000005,1.2870000000000004,11132.746487886037
paper,paper_elec,2050,22.900000000000006,22.900000000000006,8.299999999999997,1.2824000000000004,0.37785000000000013,10724.75743986576
paper,paper_ref,2025,62.9,74.0,0.0,28.1792,8.177,33088.40656858231
paper,paper_ref,2030,39.300000000000004,55.5,0.0,17.6064,3.5370000000000004,21623.644926436737
paper,paper_ref,2035,16.300000000000004,37.0,0.0,7.302400000000002,0.9780000000000002,9815.451284291157
paper,paper_ref,2040,0.0,18.5,0.0,0.0,0.0,766.8736421455783
paper,paper_ref,2045,0.0,-0.0,0.0,0.0,0.0,0.0
paper,paper_ref,2050,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof,2025,86.80000000000001,124.0,0.0,164.13880000000003,11.284000000000002,51017.46965414502
steel,steel_bfbof,2030,38.00000000000001,93.0,0.0,71.85800000000002,3.4200000000000004,28053.431240608763
steel,steel_bfbof,2035,0.0,62.0,0.0,0.0,0.0,3678.100827072507
steel,steel_bfbof,2040,0.0,31.0,0.0,0.0,0.0,1839.0504135362535
steel,steel_bfbof,2045,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof,2050,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof_ccs,2025,-0.0,0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof_ccs,2030,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof_ccs,2035,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof_ccs,2040,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof_ccs,2045,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_bfbof_ccs,2050,0.0,-0.0,0.0,0.0,0.0,0.0
steel,steel_h2dri_eaf,2025,-0.0,0.0,0.0,0.0,0.0,0.0
steel,steel_h2dri_eaf,2030,10.199999999999996,10.199999999999996,10.199999999999996,0.2855999999999999,1.1474999999999993,5208.919820520629
steel,steel_h2dri_eaf,2035,10.199999999999996,10.199999999999996,0.0,0.2855999999999999,0.7649999999999997,4858.549820520629
steel,steel_h2dri_eaf,2040,8.200000000000003,10.199999999999996,0.0,0.22960000000000008,0.3690000000000001,3932.8758205206323
steel,steel_h2dri_eaf,2045,10.199999999999996,10.199999999999996,0.0,0.2855999999999999,0.2549999999999999,4429.63982052063
steel,steel_h2dri_eaf,2050,25.200000000000003,25.200000000000003,15.000000000000007,0.7056000000000001,0.189,10573.88002716862
steel,steel_ngdri_eaf,2025,18.599999999999998,18.599999999999998,18.599999999999998,7.291199999999999,1.8135,6640.66981015219
steel,steel_ngdri_eaf,2030,36.9,36.9,18.3,14.4648,2.4907500000000002,13657.622042721281
steel,steel_ngdri_eaf,2035,54.9,54.9,18.0,21.5208,2.4705,21121.416697707267
steel,steel_ngdri_eaf,2040,54.9,54.9,0.0,21.5208,1.4822999999999997,22215.02469770727
steel,steel_ngdri_eaf,2045,52.10000000000001,54.9,0.0,20.423200000000005,0.7815000000000001,21937.99069770727
steel,steel_ngdri_eaf,2050,36.3,36.3,0.0,14.2296,0.16335,15616.450887555082
steel,steel_scrap_eaf,2025,18.599999999999998,18.599999999999998,18.599999999999998,0.5207999999999999,2.0553,7066.465946588594
steel,steel_scrap_eaf,2030,36.9,36.9,18.3,1.0332,2.82285,13935.931635974146
steel,steel_scrap_eaf,2035,54.9,54.9,18.0,1.5372,2.7998999999999996,20703.752068156657
steel,steel_scrap_eaf,2040,54.9,54.9,0.0,1.5372,1.6799399999999998,20694.41906815666
steel,steel_scrap_eaf,2045,53.699999999999996,53.699999999999996,17.4,1.5035999999999998,0.9129,20205.56603934449
steel,steel_scrap_eaf,2050,52.5,52.5,17.099999999999998,1.47,0.26775000000000004,19718.345010532325
