subsector,tech,year,production_mt,capacity_mt,new_build_mt,direct_co2_mt,indirect_co2_mt,cost_meur
steel,steel_h2dri_eaf,2040,10.199999999999996,10.199999999999996,0.0,0.2855999999999999,0.4589999999999998,4276.63982052063
steel,steel_h2dri_eaf,2045,10.199999999999996,10.199999999999996,0.0,0.2855999999999999,0.2549999999999999,4176.47582052063
steel,steel_h2dri_eaf,2050,10.900000000000006,10.900000000000006,0.70000000000001,0.30520000000000014,0.08175000000000004,4312.894710164206
steel,steel_ngdri_eaf,2025,18.599999999999998,18.599999999999998,18.599999999999998,7.291199999999999,1.8135,6421.93381015219
steel,steel_ngdri_eaf,2030,36.9,36.9,18.3,14.4648,2.4907500000000002,12934.38204272128
steel,steel_ngdri_eaf,2035,54.9,54.9,18.0,21.5208,2.4705,19830.16869770727
steel,steel_ngdri_eaf,2040,54.9,54.9,0.0,21.5208,1.4822999999999997,20708.568697707266
steel,steel_ngdri_eaf,2045,54.9,54.9,0.0,21.5208,0.8234999999999999,21087.378697707267
steel,steel_ngdri_eaf,2050,53.39999999999999,53.39999999999999,17.099999999999998,20.932799999999997,0.24029999999999999,20879.680809791767
steel,steel_scrap_eaf,2025,18.599999999999998,18.599999999999998,18.599999999999998,0.5207999999999999,2.0553,7050.8419465885945
steel,steel_scrap_eaf,2030,36.9,36.9,18.3,1.0332,2.82285,13884.271635974144
steel,steel_scrap_eaf,2035,54.9,54.9,18.0,1.5372,2.7998999999999996,20611.520068156657
steel,steel_scrap_eaf,2040,52.900000000000006,54.9,0.0,1.4812000000000003,1.6187399999999998,19938.915068156664
steel,steel_scrap_eaf,2045,50.900000000000006,50.900000000000006,14.600000000000009,1.4252000000000002,0.8653000000000002,19030.874972116104
steel,steel_scrap_eaf,2050,49.7,49.7,17.099999999999998,1.3916000000000002,0.25347000000000003,18527.539943303935
